cpu,uarch,intrinsic,instruction,extension,latency,throughput(ipc),throughput(cpi),notes
3A4000,GS464V,__lasx_mxvexth_s_d,mxvexth.s.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvexth_s_w,mxvexth.s.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvexth_u_d,mxvexth.u.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvexth_u_w,mxvexth.u.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvextr_v,mxvextr.v,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvextw_s_d,mxvextw.s.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvextw_u_d,mxvextw.u.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvfrstii_b,mxvfrstii.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvfrstii_h,mxvfrstii.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvfrstiv_b,mxvfrstiv.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvfrstiv_h,mxvfrstiv.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvfrstm_b,mxvfrstm.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvfrstm_h,mxvfrstm.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvgetsign_b,mxvgetsign.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvgetsign_d,mxvgetsign.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvgetsign_h,mxvgetsign.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvgetsign_w,mxvgetsign.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvhminposh_u_d,mxvhminposh.u.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvhminposh_u_q,mxvhminposh.u.q,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxvhminposh_u_w,mxvhminposh.u.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvmepatmsk_v,mxvmepatmsk.v,asx,,2,0.49,
3A4000,GS464V,__lasx_mxvmuhp_d,mxvmuhp.d,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmuhp_w,mxvmuhp.w,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmuhp_xacc_d,mxvmuhp.xacc.d,asx,3,2,0.49,partial SIGILL
3A4000,GS464V,__lasx_mxvmuhp_xacc_w,mxvmuhp.xacc.w,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmulhi_s_b,mxvmulhi.s.b,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmulhi_s_d,mxvmulhi.s.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmulhi_s_h,mxvmulhi.s.h,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmulhi_s_w,mxvmulhi.s.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmulhi_u_b,mxvmulhi.u.b,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmulhi_u_d,mxvmulhi.u.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmulhi_u_h,mxvmulhi.u.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmulhi_u_w,mxvmulhi.u.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmulhi_us_b,mxvmulhi.us.b,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmulhi_us_h,mxvmulhi.us.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmulhi_us_w,mxvmulhi.us.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmulp_d,mxvmulp.d,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmulp_w,mxvmulp.w,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmulp_xacc_d,mxvmulp.xacc.d,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmulp_xacc_w,mxvmulp.xacc.w,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmult_el0_acc_s_wx_d,mxvmult.el0.acc.s.wx.d,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_el0_acc_s_wx_h,mxvmult.el0.acc.s.wx.h,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_el0_acc_s_wx_w,mxvmult.el0.acc.s.wx.w,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_el0_acc_u_wx_d,mxvmult.el0.acc.u.wx.d,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_el0_acc_u_wx_h,mxvmult.el0.acc.u.wx.h,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_el0_acc_u_wx_w,mxvmult.el0.acc.u.wx.w,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_el0_acc_us_wx_d,mxvmult.el0.acc.us.wx.d,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_el0_acc_us_wx_h,mxvmult.el0.acc.us.wx.h,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_el0_acc_us_wx_w,mxvmult.el0.acc.us.wx.w,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_el0_s_wx_d,mxvmult.el0.s.wx.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_el0_s_wx_h,mxvmult.el0.s.wx.h,asx,7,2,0.50,
3A4000,GS464V,__lasx_mxvmult_el0_s_wx_w,mxvmult.el0.s.wx.w,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_el0_u_wx_d,mxvmult.el0.u.wx.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_el0_u_wx_h,mxvmult.el0.u.wx.h,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_el0_u_wx_w,mxvmult.el0.u.wx.w,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_el0_us_wx_d,mxvmult.el0.us.wx.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_el0_us_wx_h,mxvmult.el0.us.wx.h,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_el0_us_wx_w,mxvmult.el0.us.wx.w,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_acc_s_w2x_b,mxvmult.even.acc.s.w2x.b,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_even_acc_s_w2x_d,mxvmult.even.acc.s.w2x.d,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_even_acc_s_w2x_h,mxvmult.even.acc.s.w2x.h,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_acc_s_w2x_w,mxvmult.even.acc.s.w2x.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_acc_u_w2x_b,mxvmult.even.acc.u.w2x.b,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_acc_u_w2x_d,mxvmult.even.acc.u.w2x.d,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_even_acc_u_w2x_h,mxvmult.even.acc.u.w2x.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_even_acc_u_w2x_w,mxvmult.even.acc.u.w2x.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_even_acc_us_w2x_b,mxvmult.even.acc.us.w2x.b,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_acc_us_w2x_d,mxvmult.even.acc.us.w2x.d,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_even_acc_us_w2x_h,mxvmult.even.acc.us.w2x.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_even_acc_us_w2x_w,mxvmult.even.acc.us.w2x.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_even_s_w2x_b,mxvmult.even.s.w2x.b,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_s_w2x_d,mxvmult.even.s.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_s_w2x_h,mxvmult.even.s.w2x.h,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_s_w2x_w,mxvmult.even.s.w2x.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_u_w2x_b,mxvmult.even.u.w2x.b,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_even_u_w2x_d,mxvmult.even.u.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_u_w2x_h,mxvmult.even.u.w2x.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_even_u_w2x_w,mxvmult.even.u.w2x.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_even_us_w2x_b,mxvmult.even.us.w2x.b,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_us_w2x_d,mxvmult.even.us.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_even_us_w2x_h,mxvmult.even.us.w2x.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_even_us_w2x_w,mxvmult.even.us.w2x.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_acc_s_w4x_b,mxvmult.hadd.adj4.acc.s.w4x.b,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_acc_s_w4x_h,mxvmult.hadd.adj4.acc.s.w4x.h,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_acc_s_w4x_w,mxvmult.hadd.adj4.acc.s.w4x.w,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_acc_u_w4x_b,mxvmult.hadd.adj4.acc.u.w4x.b,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_acc_u_w4x_h,mxvmult.hadd.adj4.acc.u.w4x.h,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_acc_u_w4x_w,mxvmult.hadd.adj4.acc.u.w4x.w,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_acc_us_w4x_b,mxvmult.hadd.adj4.acc.us.w4x.b,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_acc_us_w4x_h,mxvmult.hadd.adj4.acc.us.w4x.h,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_acc_us_w4x_w,mxvmult.hadd.adj4.acc.us.w4x.w,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_s_w4x_b,mxvmult.hadd.adj4.s.w4x.b,asx,7,2,0.50,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_s_w4x_h,mxvmult.hadd.adj4.s.w4x.h,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_s_w4x_w,mxvmult.hadd.adj4.s.w4x.w,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_u_w4x_b,mxvmult.hadd.adj4.u.w4x.b,asx,7,2,0.50,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_u_w4x_h,mxvmult.hadd.adj4.u.w4x.h,asx,7,2,0.50,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_u_w4x_w,mxvmult.hadd.adj4.u.w4x.w,asx,7,2,0.50,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_us_w4x_b,mxvmult.hadd.adj4.us.w4x.b,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_us_w4x_h,mxvmult.hadd.adj4.us.w4x.h,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_hadd_adj4_us_w4x_w,mxvmult.hadd.adj4.us.w4x.w,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_hi_acc_s_w2x_b,mxvmult.hi.acc.s.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_acc_s_w2x_d,mxvmult.hi.acc.s.w2x.d,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_hi_acc_s_w2x_h,mxvmult.hi.acc.s.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_acc_s_w2x_w,mxvmult.hi.acc.s.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_acc_u_w2x_b,mxvmult.hi.acc.u.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_acc_u_w2x_d,mxvmult.hi.acc.u.w2x.d,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_hi_acc_u_w2x_h,mxvmult.hi.acc.u.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_acc_u_w2x_w,mxvmult.hi.acc.u.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_acc_us_w2x_b,mxvmult.hi.acc.us.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_acc_us_w2x_d,mxvmult.hi.acc.us.w2x.d,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_hi_acc_us_w2x_h,mxvmult.hi.acc.us.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_acc_us_w2x_w,mxvmult.hi.acc.us.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_s_w2x_b,mxvmult.hi.s.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_s_w2x_d,mxvmult.hi.s.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_hi_s_w2x_h,mxvmult.hi.s.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_s_w2x_w,mxvmult.hi.s.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_u_w2x_b,mxvmult.hi.u.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_u_w2x_d,mxvmult.hi.u.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_hi_u_w2x_h,mxvmult.hi.u.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_u_w2x_w,mxvmult.hi.u.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_us_w2x_b,mxvmult.hi.us.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_us_w2x_d,mxvmult.hi.us.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_hi_us_w2x_h,mxvmult.hi.us.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_hi_us_w2x_w,mxvmult.hi.us.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_acc_s_w2x_b,mxvmult.lo.acc.s.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_acc_s_w2x_d,mxvmult.lo.acc.s.w2x.d,asx,7,1.16,0.87,
3A4000,GS464V,__lasx_mxvmult_lo_acc_s_w2x_h,mxvmult.lo.acc.s.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_acc_s_w2x_w,mxvmult.lo.acc.s.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_acc_u_w2x_b,mxvmult.lo.acc.u.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_acc_u_w2x_d,mxvmult.lo.acc.u.w2x.d,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_lo_acc_u_w2x_h,mxvmult.lo.acc.u.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_acc_u_w2x_w,mxvmult.lo.acc.u.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_acc_us_w2x_b,mxvmult.lo.acc.us.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_acc_us_w2x_d,mxvmult.lo.acc.us.w2x.d,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_lo_acc_us_w2x_h,mxvmult.lo.acc.us.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_acc_us_w2x_w,mxvmult.lo.acc.us.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_s_w2x_b,mxvmult.lo.s.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_s_w2x_d,mxvmult.lo.s.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_lo_s_w2x_h,mxvmult.lo.s.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_s_w2x_w,mxvmult.lo.s.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_u_w2x_b,mxvmult.lo.u.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_u_w2x_d,mxvmult.lo.u.w2x.d,asx,7,2,0.50,
3A4000,GS464V,__lasx_mxvmult_lo_u_w2x_h,mxvmult.lo.u.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_u_w2x_w,mxvmult.lo.u.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_us_w2x_b,mxvmult.lo.us.w2x.b,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_us_w2x_d,mxvmult.lo.us.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_lo_us_w2x_h,mxvmult.lo.us.w2x.h,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_lo_us_w2x_w,mxvmult.lo.us.w2x.w,asx,5,1,1,
3A4000,GS464V,__lasx_mxvmult_odd_acc_s_w2x_b,mxvmult.odd.acc.s.w2x.b,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_odd_acc_s_w2x_d,mxvmult.odd.acc.s.w2x.d,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_odd_acc_s_w2x_h,mxvmult.odd.acc.s.w2x.h,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_acc_s_w2x_w,mxvmult.odd.acc.s.w2x.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_acc_u_w2x_b,mxvmult.odd.acc.u.w2x.b,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_acc_u_w2x_d,mxvmult.odd.acc.u.w2x.d,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_odd_acc_u_w2x_h,mxvmult.odd.acc.u.w2x.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_odd_acc_u_w2x_w,mxvmult.odd.acc.u.w2x.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_acc_us_w2x_b,mxvmult.odd.acc.us.w2x.b,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_odd_acc_us_w2x_d,mxvmult.odd.acc.us.w2x.d,asx,7,1.16,0.86,
3A4000,GS464V,__lasx_mxvmult_odd_acc_us_w2x_h,mxvmult.odd.acc.us.w2x.h,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_acc_us_w2x_w,mxvmult.odd.acc.us.w2x.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_s_w2x_b,mxvmult.odd.s.w2x.b,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_odd_s_w2x_d,mxvmult.odd.s.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_s_w2x_h,mxvmult.odd.s.w2x.h,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_s_w2x_w,mxvmult.odd.s.w2x.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_odd_u_w2x_b,mxvmult.odd.u.w2x.b,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_u_w2x_d,mxvmult.odd.u.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_u_w2x_h,mxvmult.odd.u.w2x.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_odd_u_w2x_w,mxvmult.odd.u.w2x.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_odd_us_w2x_b,mxvmult.odd.us.w2x.b,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_us_w2x_d,mxvmult.odd.us.w2x.d,asx,7,2,0.49,
3A4000,GS464V,__lasx_mxvmult_odd_us_w2x_h,mxvmult.odd.us.w2x.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmult_odd_us_w2x_w,mxvmult.odd.us.w2x.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmultc_im_haddc_adjc2_acc_s_w4x_w,mxvmultc.im.haddc.adjc2.acc.s.w4x.w,asx,7,1.16,0.87,partial SIGILL
3A4000,GS464V,__lasx_mxvmultc_im_haddc_adjc2_s_w4x_w,mxvmultc.im.haddc.adjc2.s.w4x.w,asx,7,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmultc_im_haddc_adjc4_acc_s_w4x_h,mxvmultc.im.haddc.adjc4.acc.s.w4x.h,asx,7,1.15,0.87,partial SIGILL
3A4000,GS464V,__lasx_mxvmultc_im_haddc_adjc4_s_w4x_h,mxvmultc.im.haddc.adjc4.s.w4x.h,asx,7,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmultc_re_haddc_adjc2_acc_s_w4x_w,mxvmultc.re.haddc.adjc2.acc.s.w4x.w,asx,7,1.16,0.87,partial SIGILL
3A4000,GS464V,__lasx_mxvmultc_re_haddc_adjc2_s_w4x_w,mxvmultc.re.haddc.adjc2.s.w4x.w,asx,7,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmultc_re_haddc_adjc4_acc_s_w4x_h,mxvmultc.re.haddc.adjc4.acc.s.w4x.h,asx,7,1.16,0.87,partial SIGILL
3A4000,GS464V,__lasx_mxvmultc_re_haddc_adjc4_s_w4x_h,mxvmultc.re.haddc.adjc4.s.w4x.h,asx,7,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_hi_w2x_b,mxvmultp.hi.w2x.b,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_hi_w2x_d,mxvmultp.hi.w2x.d,asx,3,2,0.49,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_hi_w2x_h,mxvmultp.hi.w2x.h,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_hi_w2x_w,mxvmultp.hi.w2x.w,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_hi_xacc_w2x_b,mxvmultp.hi.xacc.w2x.b,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_hi_xacc_w2x_d,mxvmultp.hi.xacc.w2x.d,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_hi_xacc_w2x_h,mxvmultp.hi.xacc.w2x.h,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_hi_xacc_w2x_w,mxvmultp.hi.xacc.w2x.w,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_hxor_adj2_w2x_d,mxvmultp.hxor.adj2.w2x.d,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_hxor_adj2_xacc_w2x_d,mxvmultp.hxor.adj2.xacc.w2x.d,asx,3,2,0.49,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_lo_w2x_b,mxvmultp.lo.w2x.b,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_lo_w2x_d,mxvmultp.lo.w2x.d,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_lo_w2x_h,mxvmultp.lo.w2x.h,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_lo_w2x_w,mxvmultp.lo.w2x.w,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_lo_xacc_w2x_b,mxvmultp.lo.xacc.w2x.b,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_lo_xacc_w2x_d,mxvmultp.lo.xacc.w2x.d,asx,3,2,0.50,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_lo_xacc_w2x_h,mxvmultp.lo.xacc.w2x.h,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmultp_lo_xacc_w2x_w,mxvmultp.lo.xacc.w2x.w,asx,4,1,1,partial SIGILL
3A4000,GS464V,__lasx_mxvmulx_s_d,mxvmulx.s.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmulx_s_h,mxvmulx.s.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmulx_s_w,mxvmulx.s.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmulx_u_d,mxvmulx.u.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxvmulx_u_h,mxvmulx.u.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvmulx_u_w,mxvmulx.u.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxvneg_b,mxvneg.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvneg_d,mxvneg.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvneg_h,mxvneg.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvneg_w,mxvneg.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvperm_b,mxvperm.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvperml_d,mxvperml.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvperml_w,mxvperml.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvrandsignv_b,mxvrandsignv.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvrandsignv_h,mxvrandsignv.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvrorsignv_b,mxvrorsignv.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvrorsignv_h,mxvrorsignv.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvselr_d,mxvselr.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvselr_w,mxvselr.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvshf_b,mxvshf.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvshf_d,mxvshf.d,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxvshf_h,mxvshf.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvshf_w,mxvshf.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvsigncov_b,mxvsigncov.b,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxvsigncov_d,mxvsigncov.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvsigncov_h,mxvsigncov.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvsigncov_w,mxvsigncov.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvsignfill_b,mxvsignfill.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvsignfill_d,mxvsignfill.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvsignfill_h,mxvsignfill.h,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxvsignfill_w,mxvsignfill.w,asx,1,2,0.49,
